,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2062,58669,Female,disloyal Customer,36,Business travel,Business,867,4,4,4,4,4,4,3,4,4,5,5,3,5,4,29,49.0,neutral or dissatisfied
2063,129152,Female,disloyal Customer,26,Business travel,Business,679,3,5,3,4,1,3,1,1,3,4,5,4,4,1,0,0.0,neutral or dissatisfied
2064,89332,Female,disloyal Customer,38,Business travel,Business,1587,3,3,3,2,5,3,5,5,3,5,5,4,5,5,0,18.0,neutral or dissatisfied
2065,35046,Male,Loyal Customer,43,Business travel,Business,1746,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
2066,102314,Male,disloyal Customer,39,Business travel,Eco,397,3,0,3,3,2,3,2,2,3,3,4,2,4,2,29,22.0,neutral or dissatisfied
2067,30321,Male,Loyal Customer,61,Business travel,Business,3346,4,4,4,4,4,3,1,5,5,5,5,1,5,2,17,25.0,satisfied
2068,108708,Female,Loyal Customer,45,Business travel,Business,425,1,1,1,1,1,2,2,1,1,1,1,2,1,1,28,22.0,neutral or dissatisfied
2069,54119,Female,Loyal Customer,41,Business travel,Eco,1372,5,4,4,4,5,5,5,5,4,2,2,1,2,5,0,0.0,satisfied
2070,74349,Female,Loyal Customer,59,Business travel,Business,1464,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
2071,13770,Male,Loyal Customer,35,Business travel,Eco,925,4,3,3,3,4,4,4,4,4,5,4,4,5,4,34,35.0,satisfied
2072,129765,Male,Loyal Customer,21,Personal Travel,Eco,308,4,3,4,2,3,4,3,3,3,2,4,1,2,3,0,0.0,satisfied
2073,6210,Male,Loyal Customer,38,Business travel,Business,462,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
2074,89387,Male,disloyal Customer,23,Business travel,Eco,134,2,4,2,4,4,2,4,4,1,1,3,3,3,4,15,6.0,neutral or dissatisfied
2075,3223,Female,Loyal Customer,41,Business travel,Business,2901,3,2,2,2,3,2,3,3,3,3,3,4,3,3,0,10.0,neutral or dissatisfied
2076,92002,Male,Loyal Customer,51,Business travel,Business,1532,5,5,5,5,4,5,5,4,4,5,4,5,4,4,0,0.0,satisfied
2077,47806,Male,disloyal Customer,19,Business travel,Eco,315,5,2,5,3,2,5,2,2,1,1,4,3,2,2,0,0.0,satisfied
2078,67708,Female,Loyal Customer,38,Business travel,Business,2944,2,2,2,2,3,5,4,2,2,2,2,5,2,3,4,0.0,satisfied
2079,113954,Male,disloyal Customer,36,Business travel,Business,1706,2,2,2,5,4,2,4,4,4,5,3,3,5,4,0,0.0,neutral or dissatisfied
2080,22053,Female,Loyal Customer,27,Business travel,Business,304,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0,0.0,satisfied
2081,83444,Female,Loyal Customer,55,Business travel,Business,946,3,3,3,3,5,4,4,2,2,2,2,3,2,5,2,0.0,satisfied
2082,1908,Male,disloyal Customer,46,Business travel,Business,383,4,4,4,4,3,4,2,3,5,4,4,5,5,3,25,7.0,satisfied
2083,117675,Male,disloyal Customer,31,Business travel,Business,1814,1,1,1,2,1,1,1,1,3,2,4,3,5,1,0,0.0,neutral or dissatisfied
2084,459,Male,Loyal Customer,59,Business travel,Business,134,1,1,1,1,2,4,4,4,4,4,5,3,4,5,0,10.0,satisfied
2085,24804,Male,Loyal Customer,31,Personal Travel,Business,894,4,4,4,2,3,4,1,3,3,2,4,5,4,3,14,11.0,neutral or dissatisfied
2086,87641,Male,Loyal Customer,36,Business travel,Eco,606,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0,0.0,neutral or dissatisfied
2087,61087,Male,Loyal Customer,41,Personal Travel,Eco,1546,3,5,3,2,2,3,2,2,5,5,5,3,5,2,0,0.0,neutral or dissatisfied
2088,89068,Male,disloyal Customer,25,Business travel,Eco,732,5,5,5,3,4,5,4,4,3,2,4,5,4,4,0,0.0,satisfied
2089,88680,Female,Loyal Customer,31,Personal Travel,Eco,444,2,4,2,3,1,2,1,1,4,1,2,3,1,1,0,0.0,neutral or dissatisfied
2090,27794,Female,Loyal Customer,47,Business travel,Business,1448,3,3,3,3,4,2,2,3,3,3,3,5,3,3,2,0.0,satisfied
2091,35815,Male,Loyal Customer,43,Business travel,Business,1677,5,5,5,5,4,2,4,2,2,2,2,1,2,2,0,0.0,satisfied
2092,20977,Male,Loyal Customer,64,Personal Travel,Eco,689,3,3,3,4,1,3,1,1,2,4,3,3,4,1,73,66.0,neutral or dissatisfied
2093,68418,Female,Loyal Customer,53,Personal Travel,Eco,1045,3,5,3,3,4,5,5,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
2094,3668,Male,Loyal Customer,65,Business travel,Eco,431,4,5,5,5,4,4,4,4,4,2,2,4,1,4,70,85.0,neutral or dissatisfied
2095,88597,Male,Loyal Customer,56,Personal Travel,Eco,366,3,4,1,1,4,1,4,4,3,4,5,1,3,4,2,2.0,neutral or dissatisfied
2096,121184,Female,Loyal Customer,62,Personal Travel,Eco,2402,3,3,3,5,3,5,5,2,2,3,1,5,3,5,0,17.0,neutral or dissatisfied
2097,112036,Female,Loyal Customer,58,Business travel,Business,2948,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0,0.0,satisfied
2098,123423,Male,Loyal Customer,64,Personal Travel,Eco,1337,3,5,3,3,4,3,4,4,5,5,4,4,5,4,0,8.0,neutral or dissatisfied
2099,44212,Female,disloyal Customer,38,Business travel,Business,222,1,1,1,5,5,1,3,5,4,4,4,4,5,5,0,0.0,neutral or dissatisfied
2100,65610,Male,disloyal Customer,35,Business travel,Eco,175,2,0,2,2,4,2,2,4,5,1,2,4,4,4,0,0.0,neutral or dissatisfied
2101,73530,Female,disloyal Customer,39,Business travel,Business,594,3,3,3,4,5,3,5,5,4,2,5,5,5,5,7,5.0,neutral or dissatisfied
2102,63779,Female,disloyal Customer,27,Business travel,Business,1721,2,2,2,2,4,2,4,4,5,2,5,5,4,4,60,47.0,neutral or dissatisfied
2103,52260,Male,Loyal Customer,44,Business travel,Eco,261,5,5,5,5,5,5,5,5,2,1,1,4,5,5,0,0.0,satisfied
2104,13210,Female,Loyal Customer,57,Business travel,Business,2084,3,4,3,4,3,2,3,3,3,2,3,1,3,1,0,2.0,neutral or dissatisfied
2105,31077,Female,Loyal Customer,29,Business travel,Eco Plus,641,0,0,0,3,4,0,4,4,4,3,1,4,5,4,0,0.0,satisfied
2106,34755,Male,Loyal Customer,56,Business travel,Eco,264,2,4,4,4,2,2,2,2,1,4,2,2,3,2,0,0.0,neutral or dissatisfied
2107,60891,Female,disloyal Customer,37,Business travel,Business,420,2,2,2,2,2,2,2,2,3,4,5,4,5,2,14,39.0,neutral or dissatisfied
2108,73502,Female,disloyal Customer,25,Business travel,Business,1197,5,0,5,2,5,3,3,4,5,4,5,3,4,3,154,149.0,satisfied
2109,10327,Female,Loyal Customer,57,Business travel,Business,3582,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
2110,90094,Female,disloyal Customer,23,Business travel,Eco,983,2,2,2,3,2,2,3,2,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
2111,79416,Male,Loyal Customer,25,Personal Travel,Eco,502,2,2,2,4,3,2,3,3,2,1,4,2,3,3,18,13.0,neutral or dissatisfied
2112,98342,Female,Loyal Customer,29,Business travel,Business,1046,5,5,5,5,5,4,5,5,5,3,4,4,5,5,0,0.0,satisfied
2113,10554,Male,Loyal Customer,45,Business travel,Business,2150,3,3,3,3,2,5,5,3,3,3,3,3,3,5,34,35.0,satisfied
2114,74817,Male,Loyal Customer,12,Personal Travel,Eco Plus,1188,1,5,1,1,2,1,2,2,4,5,3,5,4,2,0,2.0,neutral or dissatisfied
2115,120053,Female,disloyal Customer,32,Business travel,Business,237,3,3,3,3,4,3,2,4,3,2,5,3,4,4,0,43.0,neutral or dissatisfied
2116,69288,Female,Loyal Customer,44,Business travel,Business,2968,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
2117,97200,Male,Loyal Customer,58,Personal Travel,Eco,1211,1,1,0,3,5,0,5,5,3,4,4,3,3,5,9,22.0,neutral or dissatisfied
2118,45203,Female,Loyal Customer,49,Business travel,Business,2496,3,5,2,5,5,1,1,3,3,3,3,4,3,1,44,31.0,neutral or dissatisfied
2119,129132,Female,Loyal Customer,49,Business travel,Business,3618,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
2120,39727,Male,Loyal Customer,34,Business travel,Eco,298,4,2,2,2,4,4,4,4,1,4,4,2,3,4,0,0.0,satisfied
2121,37564,Male,Loyal Customer,37,Business travel,Business,3444,3,3,3,3,3,5,2,4,4,4,4,2,4,4,0,0.0,satisfied
2122,118326,Male,disloyal Customer,25,Business travel,Business,602,1,0,1,4,5,1,5,5,4,5,4,3,4,5,0,0.0,neutral or dissatisfied
2123,100389,Male,Loyal Customer,37,Personal Travel,Eco,1073,3,4,4,4,2,4,2,2,3,4,5,3,5,2,0,0.0,neutral or dissatisfied
2124,65506,Female,Loyal Customer,27,Personal Travel,Eco Plus,1303,4,5,4,1,2,4,2,2,4,2,4,2,4,2,0,0.0,neutral or dissatisfied
2125,74094,Male,disloyal Customer,47,Business travel,Business,769,2,2,2,5,2,2,2,2,5,5,5,4,4,2,0,0.0,neutral or dissatisfied
2126,59007,Female,Loyal Customer,59,Business travel,Business,1744,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
2127,105632,Male,Loyal Customer,60,Business travel,Business,3301,2,2,2,2,2,4,5,4,4,4,4,3,4,4,19,27.0,satisfied
2128,59032,Male,Loyal Customer,24,Business travel,Business,1726,3,1,1,1,3,2,3,3,1,2,3,1,4,3,2,0.0,neutral or dissatisfied
2129,5418,Male,disloyal Customer,40,Business travel,Business,589,3,3,3,2,2,3,2,2,3,4,5,5,4,2,21,6.0,satisfied
2130,110905,Male,Loyal Customer,22,Business travel,Eco,581,3,3,3,3,3,3,4,3,2,5,3,1,3,3,1,2.0,neutral or dissatisfied
2131,98945,Male,Loyal Customer,44,Business travel,Business,1778,2,2,2,2,2,5,5,4,4,4,4,4,4,5,23,20.0,satisfied
2132,37810,Male,Loyal Customer,32,Personal Travel,Eco Plus,1028,2,2,2,3,4,2,4,4,2,1,3,2,4,4,69,63.0,neutral or dissatisfied
2133,16940,Male,Loyal Customer,45,Business travel,Business,1776,3,2,2,2,3,4,4,3,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
2134,112638,Female,Loyal Customer,31,Personal Travel,Eco Plus,639,4,1,4,4,1,4,1,1,2,2,3,3,3,1,0,7.0,neutral or dissatisfied
2135,112380,Male,Loyal Customer,59,Business travel,Business,3243,3,3,3,3,4,4,4,5,5,5,5,5,5,4,57,44.0,satisfied
2136,102377,Female,disloyal Customer,25,Business travel,Eco,258,3,4,3,3,5,3,2,5,3,2,5,5,1,5,1,5.0,neutral or dissatisfied
2137,125132,Male,Loyal Customer,68,Personal Travel,Eco,361,4,4,4,5,3,4,3,3,5,4,4,5,5,3,0,0.0,satisfied
2138,3099,Female,Loyal Customer,25,Personal Travel,Eco,594,0,2,0,4,2,2,2,2,4,3,3,2,4,2,0,3.0,satisfied
2139,102558,Female,Loyal Customer,8,Personal Travel,Eco,236,1,4,1,4,3,1,3,3,5,5,5,5,5,3,9,14.0,neutral or dissatisfied
2140,126687,Female,Loyal Customer,56,Business travel,Business,2402,4,4,4,4,4,3,4,5,5,5,5,3,5,3,26,0.0,satisfied
2141,42322,Male,Loyal Customer,26,Personal Travel,Eco,817,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0,0.0,neutral or dissatisfied
2142,2990,Male,Loyal Customer,52,Business travel,Business,522,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,4.0,satisfied
2143,102781,Male,Loyal Customer,60,Business travel,Business,2385,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15,0.0,satisfied
2144,47909,Male,Loyal Customer,56,Business travel,Business,3912,1,1,1,1,5,3,3,4,4,3,1,3,4,1,29,20.0,neutral or dissatisfied
2145,26745,Male,Loyal Customer,54,Personal Travel,Business,859,1,4,1,3,4,5,4,3,3,1,2,3,3,3,0,6.0,neutral or dissatisfied
2146,8699,Male,disloyal Customer,17,Business travel,Business,227,2,1,2,4,1,2,1,1,1,3,4,4,4,1,0,0.0,neutral or dissatisfied
2147,136,Female,Loyal Customer,43,Business travel,Business,2029,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,15.0,satisfied
2148,95403,Female,Loyal Customer,39,Personal Travel,Eco,239,4,5,4,3,3,4,3,3,3,4,4,5,4,3,61,57.0,neutral or dissatisfied
2149,14586,Female,disloyal Customer,25,Business travel,Eco,986,2,2,2,4,2,2,2,2,2,4,3,1,4,2,4,10.0,neutral or dissatisfied
2150,118660,Female,disloyal Customer,45,Business travel,Eco,304,3,4,3,4,4,3,2,4,3,4,4,2,4,4,23,21.0,neutral or dissatisfied
2151,26291,Female,disloyal Customer,22,Business travel,Eco,1199,4,4,4,4,4,4,4,4,5,1,2,1,2,4,0,33.0,satisfied
2152,19874,Male,Loyal Customer,16,Business travel,Business,2912,5,5,5,5,5,5,5,5,5,4,5,3,4,5,0,0.0,satisfied
2153,47113,Female,Loyal Customer,70,Business travel,Business,3405,4,4,4,4,2,1,3,2,2,2,2,2,2,2,11,0.0,satisfied
2154,26413,Female,Loyal Customer,30,Business travel,Eco Plus,1249,5,4,4,4,5,5,5,5,2,1,4,2,1,5,1,0.0,satisfied
2155,23807,Male,Loyal Customer,33,Personal Travel,Eco,374,2,4,2,4,4,2,4,4,3,5,4,5,4,4,0,24.0,neutral or dissatisfied
2156,53657,Female,Loyal Customer,32,Business travel,Business,2762,2,2,4,2,3,3,3,3,5,2,4,5,5,3,0,0.0,satisfied
2157,54780,Male,Loyal Customer,52,Personal Travel,Eco Plus,854,2,5,1,3,4,1,4,4,3,3,4,4,5,4,0,0.0,neutral or dissatisfied
2158,36903,Female,Loyal Customer,30,Business travel,Eco,2072,3,4,4,4,3,3,3,3,2,1,4,2,4,3,56,79.0,neutral or dissatisfied
2159,30055,Female,disloyal Customer,39,Business travel,Eco,183,3,5,3,2,1,3,1,1,4,1,4,5,1,1,0,0.0,neutral or dissatisfied
2160,93237,Male,Loyal Customer,39,Personal Travel,Eco,1694,3,4,2,4,2,2,5,2,3,1,4,1,1,2,6,3.0,neutral or dissatisfied
2161,34021,Female,Loyal Customer,60,Personal Travel,Eco,1598,2,2,2,4,5,4,4,4,4,2,4,1,4,4,0,0.0,neutral or dissatisfied
2162,3052,Female,Loyal Customer,58,Business travel,Business,2529,3,3,3,3,5,4,5,3,3,4,3,4,3,4,0,0.0,satisfied
2163,68626,Male,Loyal Customer,40,Business travel,Business,2433,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2164,77784,Female,Loyal Customer,30,Personal Travel,Eco,696,2,5,2,3,5,2,5,5,4,3,4,4,4,5,4,0.0,neutral or dissatisfied
2165,18571,Female,Loyal Customer,44,Business travel,Business,201,2,2,2,2,1,2,5,5,5,5,5,5,5,4,0,0.0,satisfied
2166,89098,Male,Loyal Customer,42,Business travel,Business,1947,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,0.0,satisfied
2167,126711,Male,disloyal Customer,46,Business travel,Business,2521,3,3,3,3,5,3,5,5,4,3,4,3,4,5,0,0.0,neutral or dissatisfied
2168,72895,Female,Loyal Customer,21,Personal Travel,Business,1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,31,33.0,neutral or dissatisfied
2169,8306,Female,Loyal Customer,51,Business travel,Business,3596,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
2170,79018,Female,disloyal Customer,33,Business travel,Business,356,2,3,3,2,4,3,4,4,5,2,5,3,5,4,0,0.0,neutral or dissatisfied
2171,52591,Male,Loyal Customer,37,Business travel,Eco,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3,1.0,neutral or dissatisfied
2172,824,Female,Loyal Customer,54,Business travel,Business,2538,0,0,0,1,4,5,4,4,4,4,4,3,4,3,0,1.0,satisfied
2173,42625,Female,Loyal Customer,44,Business travel,Business,2913,2,2,2,2,3,2,5,3,3,4,3,4,3,2,0,0.0,satisfied
2174,104537,Male,Loyal Customer,72,Business travel,Eco,856,4,4,4,4,4,4,4,4,2,3,3,2,4,4,20,3.0,satisfied
2175,45319,Male,disloyal Customer,43,Business travel,Eco,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0,0.0,neutral or dissatisfied
2176,116198,Male,Loyal Customer,34,Personal Travel,Eco,417,3,5,3,3,2,3,5,2,5,5,2,4,5,2,0,0.0,neutral or dissatisfied
2177,120322,Female,Loyal Customer,23,Personal Travel,Eco,268,1,3,0,3,2,0,2,2,3,2,4,2,3,2,0,0.0,neutral or dissatisfied
2178,89016,Female,Loyal Customer,54,Business travel,Business,1947,1,3,3,3,5,3,2,1,1,1,1,3,1,1,5,0.0,neutral or dissatisfied
2179,97468,Male,Loyal Customer,14,Business travel,Eco,822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26,13.0,neutral or dissatisfied
2180,117414,Female,Loyal Customer,52,Business travel,Business,1460,1,1,4,1,5,4,4,5,5,5,5,3,5,3,0,1.0,satisfied
2181,26999,Female,Loyal Customer,30,Business travel,Business,1998,3,3,3,3,5,5,5,5,1,2,5,3,5,5,0,0.0,satisfied
2182,60793,Female,Loyal Customer,53,Business travel,Business,1922,4,4,4,4,4,4,4,4,4,4,4,3,4,5,25,44.0,satisfied
2183,81993,Male,Loyal Customer,8,Business travel,Business,1535,1,3,3,3,1,1,1,1,2,2,3,3,3,1,36,6.0,neutral or dissatisfied
2184,90687,Female,Loyal Customer,51,Business travel,Eco,581,3,1,1,1,4,4,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
2185,80909,Male,disloyal Customer,23,Business travel,Eco,352,4,2,4,3,5,4,5,5,3,3,4,1,4,5,1,10.0,neutral or dissatisfied
2186,121064,Male,Loyal Customer,46,Business travel,Business,3270,5,5,5,5,4,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
2187,64280,Female,Loyal Customer,44,Business travel,Business,3856,3,3,2,3,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
2188,54795,Female,disloyal Customer,20,Business travel,Eco,775,3,3,3,4,5,3,3,5,3,5,5,2,3,5,0,0.0,neutral or dissatisfied
2189,3126,Female,Loyal Customer,23,Personal Travel,Eco,1013,5,2,5,2,2,5,2,2,1,4,2,4,2,2,0,0.0,satisfied
2190,51715,Male,Loyal Customer,69,Personal Travel,Eco,355,4,4,4,3,3,4,3,3,5,4,4,3,4,3,0,0.0,satisfied
2191,76658,Female,Loyal Customer,63,Personal Travel,Eco,516,1,4,1,4,3,5,5,3,3,1,3,4,3,5,0,0.0,neutral or dissatisfied
2192,13735,Female,disloyal Customer,25,Business travel,Eco,441,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21,12.0,neutral or dissatisfied
2193,24230,Female,disloyal Customer,27,Business travel,Eco,302,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17,56.0,neutral or dissatisfied
2194,99923,Male,disloyal Customer,24,Business travel,Eco,764,2,3,3,1,4,3,4,4,5,5,5,3,5,4,3,0.0,neutral or dissatisfied
2195,112342,Female,disloyal Customer,27,Business travel,Business,850,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0,2.0,neutral or dissatisfied
2196,47836,Female,Loyal Customer,37,Business travel,Business,1953,2,2,2,2,4,5,2,2,2,2,2,1,2,4,0,0.0,satisfied
2197,15820,Female,Loyal Customer,26,Business travel,Eco Plus,246,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0,0.0,satisfied
2198,37566,Female,disloyal Customer,39,Business travel,Eco,674,5,5,5,1,3,5,3,3,3,4,3,1,2,3,85,96.0,satisfied
2199,5717,Female,Loyal Customer,65,Personal Travel,Eco,299,3,4,5,4,2,5,4,5,5,5,2,5,5,4,22,28.0,neutral or dissatisfied
2200,4305,Female,disloyal Customer,27,Business travel,Business,502,2,2,2,2,3,2,3,3,4,4,5,5,5,3,0,0.0,neutral or dissatisfied
2201,94899,Male,disloyal Customer,80,Business travel,Business,277,4,4,4,5,1,3,2,3,3,4,3,3,3,1,34,33.0,satisfied
2202,56512,Male,Loyal Customer,55,Business travel,Business,937,5,5,5,5,3,5,4,4,4,5,4,3,4,3,18,6.0,satisfied
2203,48281,Female,Loyal Customer,29,Personal Travel,Eco Plus,236,3,2,3,3,3,3,5,3,1,2,4,2,3,3,0,0.0,neutral or dissatisfied
2204,83967,Male,Loyal Customer,55,Business travel,Business,2917,2,2,2,2,5,5,5,4,4,4,4,4,4,4,0,12.0,satisfied
2205,50157,Male,Loyal Customer,33,Business travel,Business,1503,5,2,2,2,5,4,5,5,3,1,2,4,3,5,8,8.0,neutral or dissatisfied
2206,25842,Female,Loyal Customer,28,Business travel,Business,2137,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0,0.0,satisfied
2207,99832,Female,disloyal Customer,43,Business travel,Business,587,3,3,3,4,3,3,3,3,3,5,4,4,4,3,0,0.0,neutral or dissatisfied
2208,115911,Female,disloyal Customer,55,Business travel,Eco,308,4,4,4,4,1,4,1,1,2,5,3,4,3,1,97,94.0,neutral or dissatisfied
2209,63420,Female,Loyal Customer,49,Personal Travel,Eco,447,4,5,4,2,5,5,5,2,2,4,3,3,2,3,0,0.0,satisfied
2210,101451,Female,Loyal Customer,38,Business travel,Business,345,1,1,1,1,3,5,5,5,5,4,5,5,5,4,0,0.0,satisfied
2211,52512,Male,Loyal Customer,53,Business travel,Business,2475,1,1,1,1,1,5,2,4,4,4,5,4,4,3,0,2.0,satisfied
2212,31017,Male,Loyal Customer,18,Personal Travel,Eco,391,2,5,2,3,4,2,4,4,3,3,5,1,5,4,12,6.0,neutral or dissatisfied
2213,70901,Male,Loyal Customer,24,Business travel,Business,1721,2,2,2,2,2,2,2,2,2,5,2,4,4,2,12,39.0,neutral or dissatisfied
2214,23034,Female,Loyal Customer,40,Personal Travel,Eco,927,3,3,3,1,5,3,5,5,4,3,1,2,4,5,0,0.0,neutral or dissatisfied
2215,24778,Female,disloyal Customer,11,Business travel,Eco,528,1,0,1,4,3,1,1,3,1,5,4,1,5,3,0,0.0,neutral or dissatisfied
2216,95654,Male,Loyal Customer,53,Business travel,Business,2435,3,4,4,4,2,2,3,3,3,3,3,1,3,3,36,37.0,neutral or dissatisfied
2217,101779,Female,Loyal Customer,25,Personal Travel,Business,1521,2,5,2,4,3,2,3,3,3,3,5,3,4,3,23,44.0,neutral or dissatisfied
2218,76095,Male,Loyal Customer,49,Personal Travel,Eco,669,5,4,4,3,5,4,5,5,5,4,5,4,4,5,8,0.0,satisfied
2219,7951,Female,Loyal Customer,47,Business travel,Business,594,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
2220,40486,Female,Loyal Customer,54,Personal Travel,Eco,461,3,5,3,2,3,3,1,5,5,3,5,3,5,5,0,3.0,neutral or dissatisfied
2221,43640,Male,Loyal Customer,23,Business travel,Business,3130,5,5,5,5,1,2,1,1,4,5,3,2,4,1,35,53.0,satisfied
2222,85829,Female,Loyal Customer,27,Personal Travel,Eco,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25,1.0,neutral or dissatisfied
2223,11058,Female,Loyal Customer,16,Personal Travel,Eco,201,2,2,2,3,2,2,2,2,2,2,3,4,4,2,43,34.0,neutral or dissatisfied
2224,88275,Female,Loyal Customer,46,Business travel,Business,594,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
2225,58266,Male,Loyal Customer,54,Business travel,Business,2650,3,3,3,3,5,5,5,3,4,4,4,5,3,5,143,148.0,satisfied
2226,123583,Female,Loyal Customer,43,Personal Travel,Eco,1773,3,2,3,4,5,4,3,3,3,3,3,1,3,3,7,0.0,neutral or dissatisfied
2227,114625,Male,Loyal Customer,44,Business travel,Business,417,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
2228,8652,Male,disloyal Customer,27,Business travel,Business,227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0,0.0,neutral or dissatisfied
2229,121742,Male,Loyal Customer,32,Personal Travel,Eco,1475,2,5,2,3,3,2,1,3,4,4,4,4,5,3,6,0.0,neutral or dissatisfied
2230,123689,Male,disloyal Customer,45,Business travel,Business,214,3,3,3,4,3,3,3,3,2,1,5,1,2,3,8,5.0,neutral or dissatisfied
2231,105423,Female,disloyal Customer,40,Business travel,Business,452,4,4,4,4,3,4,4,3,3,4,4,4,4,3,61,68.0,neutral or dissatisfied
2232,101723,Female,Loyal Customer,37,Business travel,Business,986,4,4,4,4,5,5,4,4,4,4,4,3,4,5,23,4.0,satisfied
2233,25536,Female,Loyal Customer,49,Personal Travel,Eco,516,1,5,1,4,5,5,5,4,4,1,4,4,4,5,12,0.0,neutral or dissatisfied
2234,100392,Female,Loyal Customer,20,Personal Travel,Eco,1092,4,4,4,3,1,4,1,1,4,2,3,2,3,1,6,7.0,neutral or dissatisfied
2235,68388,Female,Loyal Customer,41,Business travel,Business,2956,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0.0,satisfied
2236,95098,Male,Loyal Customer,39,Personal Travel,Eco,239,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0,0.0,neutral or dissatisfied
2237,122962,Male,disloyal Customer,25,Business travel,Business,468,3,0,3,2,1,3,1,1,5,4,4,4,4,1,15,9.0,neutral or dissatisfied
2238,58961,Male,Loyal Customer,29,Business travel,Business,1723,2,2,2,2,4,4,4,4,5,4,4,4,5,4,2,17.0,satisfied
2239,116956,Male,Loyal Customer,34,Business travel,Business,621,2,2,2,2,2,4,5,5,5,5,5,4,5,3,0,0.0,satisfied
2240,109484,Female,disloyal Customer,24,Business travel,Eco,834,1,1,1,4,5,1,5,5,3,3,4,1,3,5,0,0.0,neutral or dissatisfied
2241,76135,Male,Loyal Customer,43,Business travel,Business,689,2,2,2,2,4,5,5,5,5,5,5,3,5,3,13,5.0,satisfied
2242,82101,Male,Loyal Customer,21,Personal Travel,Eco,1276,3,1,3,2,4,3,4,4,1,4,3,4,2,4,4,6.0,neutral or dissatisfied
2243,14052,Male,Loyal Customer,67,Personal Travel,Eco,335,2,3,3,3,2,3,2,2,4,1,4,2,3,2,0,0.0,neutral or dissatisfied
2244,104856,Female,Loyal Customer,35,Business travel,Business,327,3,1,1,1,3,4,4,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied
2245,56116,Female,Loyal Customer,18,Business travel,Business,1400,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,20.0,satisfied
2246,41304,Female,Loyal Customer,22,Business travel,Business,1624,3,3,4,3,4,5,4,4,4,1,3,5,3,4,0,0.0,satisfied
2247,18506,Male,disloyal Customer,27,Business travel,Eco,201,3,0,3,1,4,3,1,4,3,1,1,5,3,4,18,18.0,neutral or dissatisfied
2248,73821,Male,Loyal Customer,41,Business travel,Business,1754,2,5,2,2,4,5,4,2,2,2,2,3,2,4,5,14.0,satisfied
2249,51188,Male,disloyal Customer,39,Business travel,Eco Plus,373,2,2,2,1,5,2,5,5,2,2,2,4,2,5,0,0.0,neutral or dissatisfied
2250,53044,Female,disloyal Customer,25,Business travel,Eco,1208,3,2,2,3,5,2,5,5,2,3,1,4,3,5,0,0.0,neutral or dissatisfied
